1661.045,766.323,187.6946951,12.3827607,183,22.043,0.009,20.925,0.008,0.206,0.028,20.624,20.741,0.008,1.118,0,-999,-999,-999,-999,-999,-999,-999,0
1434.083,1130.204,187.7011493,12.3928688,303,21.121,0.032,19.066,0.014,2.444,0.272,114.21,19.066,0.014,2.055,1,-999,-999,-999,-999,-999,-999,-999,0
1388.215,914.985,187.702454,12.3868906,236,21.102,0.02,20.049,0.022,1.944,0.17,46.209,19.865,0.022,1.053,0,-999,-999,-999,-999,-999,-999,-999,0
1293.034,1075.94,187.7051608,12.3913616,282,20.643,0.079,19.222,0.063,10.761,1.063,98.993,19.222,0.063,1.421,1,-999,-999,-999,-999,-999,-999,-999,0
1290.658,1465.332,187.7052281,12.4021781,406,21.602,0.009,20.618,0.01,0.52,0.045,27.344,20.434,0.01,0.984,0,-999,-999,-999,-999,-999,-999,-999,0
1272.217,730.928,187.7057531,12.381778,165,21.879,0.016,20.698,0.015,0.752,0.064,25.417,20.514,0.015,1.181,0,-999,-999,-999,-999,-999,-999,-999,0
1176.33,1474.595,187.7084797,12.4024354,411,21.457,0.007,19.855,0.004,0.452,0.039,55.259,19.855,0.004,1.602,1,-999,-999,-999,-999,-999,-999,-999,0
1157.346,701.848,187.70902,12.3809703,151,20.817,0.005,19.801,0.006,0.578,0.054,58.041,19.617,0.006,1.016,0,-999,-999,-999,-999,-999,-999,-999,0
1135.301,722.081,187.7096469,12.3815323,159,21.228,0.007,20.222,0.008,0.626,0.051,39.397,20.038,0.008,1.006,0,-999,-999,-999,-999,-999,-999,-999,0
1051.765,1005.185,187.7120226,12.3893963,260,21.498,0.023,20.242,0.021,1.554,0.14,38.664,20.058,0.021,1.256,0,-999,-999,-999,-999,-999,-999,-999,0
908.125,1694.121,187.716108,12.4085334,483,20.518,0.002,19.37,0.002,-0.024,0.016,86.318,19.186,0.003,1.148,0,-999,-999,-999,-999,-999,-999,-999,0
806.168,1337.224,187.7190076,12.3986195,360,21.701,0.006,20.429,0.005,0.157,0.026,32.549,20.245,0.005,1.272,0,-999,-999,-999,-999,-999,-999,-999,0
779.29,1613.869,187.7197723,12.4063041,455,20.67,0.003,19.472,0.002,-0.042,0.019,78.613,19.288,0.003,1.198,0,-999,-999,-999,-999,-999,-999,-999,0
759.823,454.967,187.720325,12.3741124,46,21.642,0.004,20.44,0.003,-0.052,0.016,32.243,20.256,0.004,1.202,0,-999,-999,-999,-999,-999,-999,-999,0
627.138,511.721,187.7240984,12.3756887,54,22.323,0.007,21.1,0.006,-0.084,0.016,17.55,20.916,0.006,1.223,0,-999,-999,-999,-999,-999,-999,-999,0
438.888,968.422,187.7294528,12.3883746,249,21.43,0.004,20.358,0.003,-0.105,0.016,34.763,20.174,0.004,1.072,0,-999,-999,-999,-999,-999,-999,-999,0
