10,24.068
18,24.623
24,24.227
26,24.204
29,23.974
33,23.863
41,21.69
47,23.14
50,24.354
51,23.999
52,23.77
54,23.278
55,21.157
58,24.635
60,22.595
61,22.788
62,22.302
67,23.351
79,23.996
86,24.153
88,23.342
89,24.518
90,22.586
91,22.613
92,21.784
101,24.414
102,24.037
106,21.973
108,22.65
123,22.597
124,23.812
136,24.135
139,23.5
142,23.472
143,24.623
146,24.59
153,23.764
155,23.848
156,23.636
159,22.792
163,23.092
164,23.121
166,22.395
167,24.007
171,20.797
172,22.799
177,23.285
178,22.9
180,22.766
182,23.449
183,23.395
198,22.03
199,22.322
202,22.616
204,23.817
208,22.292
209,22.06
210,22.156
212,24.778
213,23.748
218,23.991
219,23.421
222,23.508
223,24.204
228,23.303
229,23.477
242,22.065
249,23.658
252,22.563
255,22.628
261,22.211
263,23.287
266,21.144
269,24.065
270,22.045
276,22.778
277,23.116
290,23.658
292,22.122
298,23.348
301,23.932
302,24.202
303,23.815
305,21.733
306,22.053
307,22.553
309,21.331
311,21.682
312,21.922
313,24.112
315,22.819
316,22.123
320,24.78
321,22.636
326,22.448
327,21.511
328,22.145
329,20.192
331,20.231
333,22.548
335,24.362
338,22.825
343,23.193
344,23.728
346,21.539
348,22.68
350,22.732
357,22.903
358,23.638
359,20.746
369,23.836
372,22.857
375,23.037
376,22.961
377,23.266
384,19.827
386,22.864
388,20.362
389,20.934
390,23.804
391,23.268
394,20.06
396,22.699
399,23.88
403,21.232
407,23.719
409,23.772
410,23.591
415,21.904
419,20.467
425,22.026
426,22.067
427,20.847
428,22.949
431,22.351
433,20.036
435,21.781
442,21.455
445,21.785
446,22.888
448,22.08
452,20.943
453,24.118
455,21.684
457,21.382
459,20.826
461,22.332
464,21.401
470,21.86
475,23.96
478,23.395
481,21.163
483,20.329
486,20.24
494,18.869
496,19.557
497,19.865
503,20.211
504,18.771
505,20.657
511,19.103
512,23.531
516,21.847
528,22.779
538,23.112
551,23.047
558,24.321
566,24.29
583,22.543
584,21.685
586,21.49
589,22.742
590,21.218
593,23.281
594,22.465
595,22.952
606,20.788
607,22.373
614,20.372
621,21.787
626,22.436
628,23.865
642,23.037
652,23.791
655,23.047
662,23.552
663,23.208
666,22.494
667,23.573
669,24.146
672,24.588
673,22.228
677,24.341
678,23.983
692,23.672
693,23.492
694,22.427
697,23.268
699,22.592
700,22.398
704,23.065
705,22.582
706,22.475
708,22.616
710,22.509
712,23.195
719,22.691
720,23.784
721,23.578
724,24.1
726,22.121
729,23.272
736,20.949
737,18.819
738,20.193
750,24.13
752,18.832
753,19.034
754,21.348
755,21.687
756,23.647
758,23.722
764,20.625
769,20.256
770,24.082
773,22.268
774,24.108
779,24.474
781,23.39
786,23.478
789,23.822
800,22.561
806,23.268
812,22.331
813,22.796
820,22.792
822,22.481
823,23.709
828,23.769
833,22.986
842,23.229
854,23.273
857,24.337
863,23.597
866,21.374
870,21.281
874,23.793
879,23.979
884,21.107
889,21.208
890,23.888
891,24.47
893,20.564
894,21.385
898,21.399
904,21.311
906,22.053
907,23.723
908,18.478
912,21.271
914,20.979
