1,24.443
4,23.833
5,23.375
10,23.187
11,23.621
12,23.701
13,23.879
14,23.809
17,23.167
18,24.247
24,23.681
26,22.982
28,24.172
29,23.483
33,23.396
41,20.954
47,22.365
48,23.371
50,23.277
51,23.292
52,22.999
54,22.459
55,20.35
58,23.571
59,23.561
60,21.852
61,21.993
62,21.566
67,22.666
70,24.426
74,24.094
79,23.095
86,23.56
87,22.487
88,22.874
89,23.484
90,22.505
91,21.682
92,21.592
94,22.867
95,22.089
101,23.609
102,23.701
105,23.811
106,21.21
107,24.222
108,22.226
111,24.134
115,23.483
123,21.933
124,23.117
125,24.275
128,24.186
133,23.084
136,23.826
137,23.77
139,23.492
141,23.104
142,23.022
146,24.076
153,23.447
154,24.271
155,23.213
156,23.639
157,23.245
159,22.245
163,22.705
164,22.467
166,21.888
167,23.447
168,23.8
171,20.152
172,22.287
176,24.005
177,22.992
178,22.295
179,23.375
180,22.303
182,22.816
183,22.733
187,23.629
188,22.956
191,23.847
192,23.308
198,22.032
199,22.022
202,22.499
204,23.401
207,24.417
208,22.254
209,21.976
210,21.564
218,23.232
219,23.324
228,23.28
229,23.454
236,23.497
245,24.298
252,22.059
255,22.007
261,21.665
264,23.877
266,20.746
270,21.359
276,22.33
277,22.702
289,24.251
298,22.996
301,23.111
302,23.348
305,20.502
307,21.884
308,23.126
309,21.323
311,20.437
312,21.383
313,23.213
321,21.109
323,23.699
326,22.082
327,20.097
328,21.596
329,18.578
331,18.565
333,21.83
335,23.966
338,22.042
343,22.99
344,23.236
346,21.054
348,22.651
350,22.535
359,20.69
368,23.852
369,23.326
372,22.124
375,22.573
376,22.512
377,23.218
384,19.879
386,22.253
387,23.436
388,20.319
389,20.07
390,23.25
391,23.155
394,19.78
396,22.367
398,23.201
399,23.824
401,22.798
403,21.066
407,23.313
409,23.512
410,23.189
419,20.283
420,22.139
424,23.625
427,20.164
428,22.476
431,21.934
433,19.91
435,21.117
440,23.878
445,21.511
448,21.271
452,20.459
453,23.646
454,23.99
457,20.983
459,20.273
461,22.143
464,20.74
470,21.12
475,23.815
477,21.27
478,23.44
479,23.207
481,20.586
483,19.886
486,19.805
492,23.92
494,18.652
496,19.299
497,19.546
503,19.5
504,18.434
505,20.418
511,18.716
512,22.682
516,21.401
521,23.426
529,24.001
531,24.179
538,22.751
551,22.685
553,22.66
558,23.932
563,22.819
566,23.838
583,22.01
584,21.15
586,21.243
587,23.466
589,22.137
590,20.745
593,23.526
594,22.251
595,22.412
601,22.311
606,20.852
607,22.342
614,20.333
621,21.046
625,23.482
626,22.58
628,23.646
642,22.382
645,24.206
652,23.093
653,24.589
655,23.202
662,23.531
663,22.303
665,23.932
666,22.524
667,23.114
672,23.725
673,22.181
677,24.094
679,23.865
689,23.576
692,23.517
693,23.31
694,22.446
697,22.569
699,22.448
700,22.395
705,22.068
706,22.346
708,22.472
710,22.556
712,23.061
719,22.697
720,23.714
721,23.387
724,23.668
726,21.987
729,22.94
735,23.334
736,21.022
737,18.828
738,20.196
750,23.946
752,18.826
753,19.031
754,21.356
755,21.624
756,23.104
758,23.151
759,22.805
761,22.335
764,20.668
767,23.513
769,20.233
770,23.485
773,22.256
774,23.053
777,22.303
779,23.237
789,23.334
795,23.786
799,22.806
800,22.311
801,24.623
806,23.137
812,21.874
813,22.161
817,24.295
820,22.047
822,22.48
823,23.207
828,23.141
833,22.296
834,24.299
841,22.865
848,22.302
852,24.089
854,22.536
862,23.002
863,22.98
866,21.294
870,21.199
874,23.909
879,24.179
881,23.689
884,21.171
885,22.933
889,21.299
890,23.475
891,23.165
893,20.639
894,21.531
898,21.241
904,21.404
906,21.202
907,23.101
908,18.439
910,23.127
912,21.151
914,21.024
927,20.622
928,23.837
936,21.312
942,21.476
944,19.691
945,20.735
958,23.831
960,24.041
965,23.414
966,23.014
967,23.466
973,22.88
974,22.592
988,24.276
989,22.253
990,21.879
993,22.302
994,22.925
996,20.321
1002,21.253
1007,22.9
1008,23.719
1010,23.199
1011,22.206
1012,23.683
1013,23.551
1016,23.636
1017,22.451
1020,23.991
1022,23.798
1025,23.843
1029,24.285
1031,22.954
1033,21.912
1035,22.669
1041,22.899
1044,22.983
1046,21.714
1047,22.635
1059,24.078
1060,23.074
1066,22.488
1068,23.37
1072,22.013
1076,23.43
1077,23.071
1078,23.528
1079,24.008
1081,23.633
1082,23.512
1083,21.349
1086,23.44
1087,20.689
1092,24.396
1095,23.988
1103,21.511
1107,24.356
1111,21.739
1114,21.181
1116,21.982
1120,22.444
1123,22.714
1124,22.538
1125,22.755
1128,23.53
1129,23.137
1130,23.107
1133,21.865
1134,22.536
1141,21.721
1142,24.088
1151,21.954
1152,24.051
1156,22.414
1157,22.728
1162,20.791
1165,21.281
1169,20.896
1174,22.48
1175,21.656
1176,22.153
1182,21.662
1183,21.478
1185,24.112
1187,23.924
1188,21.564
1190,24.034
1192,22.145
1193,21.765
1194,22.592
1196,21.848
1202,21.388
1223,19.74
1228,23.176
1230,22.855
1233,21.821
1235,23.737
1239,20.449
1252,24.205
1255,21.381
1257,21.536
1263,20.498
1266,23.578
1267,23.467
1274,23.05
1277,22.605
1286,19.197
1297,19.83
1310,21.482
1312,21.559
1315,23.82
1318,21.927
1320,22.209
1321,21.656
1322,22.527
1334,21.283
1338,22.772
1346,23.307
1355,22.124
1356,22.525
1364,20.046
1366,23.464
1368,21.361
1371,19.354
1380,23.443
1382,23.244
1384,22.577
1388,21.572
1389,21.431
1400,21.12
1403,22.868
1412,21.027
1415,21.351
1419,22.206
1421,22.091
1429,22.064
1437,22.504
1443,24.388
1444,22.427
1447,20.038
1454,20.049
1461,21.632
1462,21.252
1469,22.46
1490,20.742
1491,22.365
1492,22.609
1496,21.721
1503,22.46
1508,22.769
1514,20.764
1523,19.253
1530,21.846
1531,23.22
1535,22.803
1542,22.942
1544,21.532
1545,21.838
1554,22.285
1556,19.861
1561,20.737
1571,21.726
1580,23.916
1582,22.619
1586,23.262
1616,22.724
1622,22.501
1626,22.209
1627,24.045
1630,21.913
1635,22.354
1640,22.67
1646,22.311
1651,22.832
1661,21.708
1671,22.2
1672,19.988
1682,22.628
1685,22.538
1691,23.242
1694,22.696
1699,22.074
1705,22.471
1713,20.898
1729,20.999
1731,22.691
1743,22.34
1748,20.404
1750,19.438
1758,20.009
1759,21.08
1760,22.882
1767,22.608
1768,22.739
1776,24.278
1783,22.143
1794,20.587
1796,21.53
1806,22.775
1809,23.136
1820,19.915
1824,22.34
1830,20.337
1832,23.253
1842,23.352
1843,22.838
1847,21.665
1849,20.347
1872,20.335
1882,19.451
1895,22.338
1898,22.955
1906,23.032
1917,20.08
1922,21.072
1923,20.058
1926,22.664
1934,23.265
1954,23.218
1955,23.499
1958,20.034
1965,23.607
1976,20.412
1978,23.065
1980,20.066
1990,20.605
1991,20.197
1992,19.955
2006,24.036
2014,22.536
2021,20.717
2022,19.602
2035,21.202
2040,22.478
2054,22.259
2055,19.955
2056,19.776
2059,22.167
2067,19.191
2071,22.477
2073,19.959
2083,19.307
2087,22.107
2089,21.138
2093,21.485
2099,21.948
2106,20.718
2107,21.929
2112,21.031
2120,19.892
2121,22.274
2132,20.589
2136,19.182
2143,21.111
2158,21.96
2164,20.421
2171,19.096
2173,23.387
2176,22.071
2178,20.88
2186,20.052
2195,21.185
2199,19.501
2204,21.075
2207,19.878
2208,23.044
2217,19.785
2219,21.418
2222,19.339
2226,21.561
2228,22.63
2230,21.365
2233,21.589
2234,19.578
2238,20.615
2242,20.515
2247,21.012
2255,20.516
2256,19.456
2260,23.243
2266,20.862
2269,20.839
2270,21.735
2282,21.749
2284,20.508
2285,22.959
2290,21.191
2292,19.827
2295,21.754
2297,22.626
2298,22.485
2302,19.767
2306,18.811
2308,23.549
2309,22.999
2326,21.863
2334,19.328
2338,18.726
2359,20.715
2360,21.486
2362,21.057
2363,18.714
2380,20.211
2398,21.704
2402,21.073
2407,20.907
2411,21.963
2414,20.798
2421,23.236
2430,21.561
2434,21.019
2446,21.352
2453,21.474
2476,22.17
2508,21.57
2516,20.31
2517,21.797
2527,22.212
2528,20.691
2531,22.349
2532,20.863
2535,23.028
2536,23.401
2539,22.333
2541,21.424
2545,20.537
2552,22.855
2554,20.962
2557,20.999
2563,21.832
2566,21.765
2567,22.334
2574,23.03
2577,21.127
2580,22.435
2582,21.252
2584,21.739
2585,23.36
2586,23.302
2587,21.071
2591,21.746
2592,21.752
2593,23.805
2596,21.939
2599,21.167
2600,21.53
2601,21.773
2605,21.924
2609,21.134
2611,20.992
2615,21.67
2617,21.55
2625,20.548
2632,21.246
2639,21.923
2644,22.703
2651,20.725
2663,21.184
2666,21.2
2668,20.045
2677,22.583
2681,19.067
2682,21.132
2701,22.322
2710,19.916
2723,22.107
2735,21.591
2737,21.734
2738,21.415
2743,21.969
2746,21.933
2751,21.224
2759,22.35
2781,23.366
2786,21.803
2791,22.077
2815,21.965
2822,22.119
2829,22.017
2833,20.669
2840,20.535
2842,20.694
2843,20.353
2849,21.438
2850,20.405
2851,22.59
2861,21.718
2872,19.938
2874,21.48
2875,21.131
2882,21.746
2890,21.983
2893,21.066
2896,18.767
2898,22.008
2900,20.924
2907,18.989
2911,18.355
2912,20.717
2931,18.919
2937,22.035
2939,21.734
2941,21.396
2949,23.803
2954,21.457
2955,20.975
2956,21.533
2960,20.948
2974,21.884
2975,20.752
2979,18.869
2985,21.684
2986,20.217
3001,20.839
3005,21.186
3011,21.543
3017,23.47
3032,21.643
3040,20.214
3045,20.421
3047,21.312
3049,21.629
3079,22.447
3103,22.433
3108,22.933
3132,21.061
3133,17.637
3137,21.397
3147,22.588
3150,19.686
3159,22.084
3162,21.744
3182,19.938
3184,20.565
3190,21.65
3193,22.913
3209,22.245
3216,18.765
3219,22.391
3232,21.689
3233,21.858
3247,24.129
3249,21.994
3253,21.865
3258,21.88
3260,22.31
3263,20.732
3265,22.321
3275,21.381
3279,21.427
3284,20.15
3297,24.011
3309,22.608
3315,21.182
3316,21.866
3320,22.221
3323,20.938
3330,21.107
3331,21.031
3338,21.842
3341,21.398
3347,22.961
3352,23.806
3354,22.216
3355,21.679
3379,22.785
3390,22.485
3392,20.77
3402,21.454
3403,23.69
3404,21.144
3413,22.246
3414,19.94
3420,21.152
3431,19.055
3433,22.478
3440,20.459
3441,21.611
3445,20.578
3446,18.482
3448,22.053
3455,20.803
3466,22.51
3467,20.556
3472,21.489
3473,21.184
3477,20.262
3479,19.693
3489,21.017
3493,22.79
3494,22.045
3498,20.905
3504,21.372
3505,20.916
3510,20.193
3518,21.979
3519,20.003
3523,20.551
3524,21.522
3532,20.373
3533,21.257
3534,19.496
3540,23.359
3544,20.975
3545,19.906
3546,21.472
3552,22.224
3564,20.658
3567,20.004
3576,20.12
3578,23.086
3594,20.116
3595,21.92
3628,22.753
3629,23.13
3635,22.795
3640,22.591
3642,22.484
3658,22.908
3667,22.489
3675,22.602
3682,22.131
3690,21.979
3701,23.212
3707,23.168
3709,21.332
3710,22.4
3720,20.923
3722,22.584
3730,22.897
3731,22.362
3740,21.841
3756,23.064
3768,22.371
3769,22.025
3777,23.257
3783,22.267
3789,22.649
3795,23.211
3798,22.674
3800,23.825
3801,22.594
3803,22.952
3811,22.131
3819,21.192
3825,21.77
3827,21.675
3828,22.652
3831,21.117
3833,20.561
3835,21.381
3837,22.002
3838,21.612
3840,22.117
3843,22.084
3844,20.668
3850,22.316
3851,22.765
3853,22.669
3864,22.041
3865,23.467
3866,19.24
3869,22.931
3874,23.499
3876,19.555
3880,21.972
3883,21.268
3884,22.153
3888,23.639
3891,21.794
3898,19.545
3900,22.377
3901,21.906
3902,21.372
3910,21.462
3913,22.626
3923,22.391
3924,22.598
3927,22.226
3930,22.646
3931,22.451
3935,21.745
3941,21.628
3944,21.154
3950,22.381
3953,23.193
3956,22.549
3958,22.717
3961,21.229
3964,21.873
3966,22.599
3974,22.281
3981,20.441
3990,22.673
3994,22.153
3995,22.59
3997,22.754
4008,22.476
4011,23.242
4035,23.535
4040,23.749
4045,22.03
4050,23.007
4051,21.428
4058,20.994
