1661.045,766.323,187.6946951,12.3827607,183,22.691,0.014,21.777,0.014,0.041,0.017,8.0504,21.609,0.014,0.914,0,-999,-999,-999,-999,-999,-999,-999,0
1434.083,1130.204,187.7011493,12.3928688,303,21.772,0.022,19.75,0.01,0.551,0.084,52.066,19.75,0.01,2.022,1,-999,-999,-999,-999,-999,-999,-999,0
1388.215,914.985,187.702454,12.3868906,236,22.097,0.019,21.162,0.023,0.426,0.053,14.18,20.994,0.023,0.935,0,-999,-999,-999,-999,-999,-999,-999,0
1293.034,1075.94,187.7051608,12.3913616,282,21.177,0.042,19.918,0.038,2.261,0.29,44.592,19.75,0.038,1.259,0,-999,-999,-999,-999,-999,-999,-999,0
1290.658,1465.332,187.7052281,12.4021781,406,22.607,0.014,21.732,0.015,0.104,0.02,8.3918,21.564,0.015,0.875,0,-999,-999,-999,-999,-999,-999,-999,0
1272.217,730.928,187.7057531,12.381778,165,22.758,0.017,21.679,0.016,0.158,0.022,8.8123,21.511,0.016,1.079,0,-999,-999,-999,-999,-999,-999,-999,0
1176.33,1474.595,187.7084797,12.4024354,411,22.418,0.012,20.842,0.007,0.091,0.018,19.038,20.842,0.007,1.576,1,-999,-999,-999,-999,-999,-999,-999,0
1157.346,701.848,187.70902,12.3809703,151,22.022,0.01,21.091,0.01,0.12,0.021,15.136,20.923,0.01,0.931,0,-999,-999,-999,-999,-999,-999,-999,0
1135.301,722.081,187.7096469,12.3815323,159,22.236,0.011,21.337,0.011,0.131,0.02,12.069,21.169,0.011,0.899,0,-999,-999,-999,-999,-999,-999,-999,0
1051.765,1005.185,187.7120226,12.3893963,260,22.287,0.017,21.205,0.017,0.325,0.037,13.629,21.037,0.017,1.082,0,-999,-999,-999,-999,-999,-999,-999,0
908.125,1694.121,187.716108,12.4085334,483,21.622,0.007,20.486,0.005,-0.01,0.014,26.436,20.318,0.005,1.136,0,-999,-999,-999,-999,-999,-999,-999,0
806.168,1337.224,187.7190076,12.3986195,360,22.617,0.012,21.432,0.01,0.028,0.015,11.061,21.264,0.01,1.185,0,-999,-999,-999,-999,-999,-999,-999,0
779.29,1613.869,187.7197723,12.4063041,455,21.818,0.007,20.719,0.006,-0.014,0.015,21.333,20.551,0.006,1.099,0,-999,-999,-999,-999,-999,-999,-999,0
759.823,454.967,187.720325,12.3741124,46,22.548,0.012,21.455,0.009,-0.016,0.014,10.824,21.287,0.009,1.093,0,-999,-999,-999,-999,-999,-999,-999,0
627.138,511.721,187.7240984,12.3756887,54,23.127,0.017,22.003,0.015,-0.023,0.014,6.5383,21.835,0.015,1.124,0,-999,-999,-999,-999,-999,-999,-999,0
438.888,968.422,187.7294528,12.3883746,249,22.342,0.01,21.381,0.009,-0.023,0.014,11.597,21.213,0.009,0.961,0,-999,-999,-999,-999,-999,-999,-999,0
