1700.963,516.127,180.4530705,-18.8880963,193,23.859,0.015,22.988,0.018,-0.15,0.009,3.0833,22.804,0.018,0.871,0,-999,-999,-999,-999,-999,-999,-999,0
1633.435,1103.827,180.4550547,-18.8717714,2260,24.677,0.076,23.313,0.062,-0.023,0.024,2.2851,23.313,0.062,1.364,1,-999,-999,-999,-999,-999,-999,-999,0
1632.411,1106.706,180.4550848,-18.8716915,2294,24.828,0.083,23.243,0.056,-0.02,0.023,2.4378,23.243,0.056,1.585,1,-999,-999,-999,-999,-999,-999,-999,0
1604.899,1101.967,180.4558924,-18.8718232,2225,24.959,0.098,23.326,0.064,-0.015,0.025,2.2586,23.326,0.064,1.633,1,-999,-999,-999,-999,-999,-999,-999,0
1601.943,1104.063,180.4559792,-18.871765,2259,24.091,0.044,22.689,0.035,-0.014,0.024,4.0628,22.689,0.035,1.402,1,-999,-999,-999,-999,-999,-999,-999,0
1596.792,1069.383,180.4561303,-18.8727283,1933,24.103,0.045,23.059,0.05,-0.054,0.024,2.8889,22.875,0.05,1.044,0,-999,-999,-999,-999,-999,-999,-999,0
1583.783,520.698,180.4565108,-18.8879696,207,24.471,0.029,23.42,0.031,-0.088,0.011,2.0716,23.236,0.031,1.051,0,-999,-999,-999,-999,-999,-999,-999,0
1577.689,1031.866,180.456691,-18.8737705,1586,24.753,0.067,22.975,0.038,-0.081,0.02,3.1203,22.975,0.038,1.778,1,-999,-999,-999,-999,-999,-999,-999,0
1576.605,411.964,180.4567213,-18.89099,82,25.177,0.084,24.029,0.084,-0.03,0.017,1.1826,23.845,0.084,1.148,0,-999,-999,-999,-999,-999,-999,-999,0
1576.374,1030.86,180.4567296,-18.8737985,1599,24.792,0.072,23.044,0.041,-0.081,0.02,2.9292,23.044,0.041,1.748,1,-999,-999,-999,-999,-999,-999,-999,0
1571.126,1094.112,180.4568839,-18.8720415,2173,24.54,0.069,22.993,0.048,-0.018,0.025,3.0691,22.993,0.048,1.547,1,-999,-999,-999,-999,-999,-999,-999,0
1567.731,354.15,180.4569817,-18.892596,43,25.196,0.099,24.046,0.1,0.015,0.02,1.1639,23.862,0.1,1.15,0,-999,-999,-999,-999,-999,-999,-999,0
1565.371,1190.626,180.457053,-18.8693605,3058,24.569,0.057,23.371,0.055,-0.013,0.02,2.1669,23.187,0.055,1.198,0,-999,-999,-999,-999,-999,-999,-999,0
1560.946,504.8,180.4571812,-18.8884113,173,25.389,0.076,24.349,0.084,-0.07,0.012,0.88032,24.165,0.084,1.04,0,-999,-999,-999,-999,-999,-999,-999,0
1551.901,1693.741,180.4574497,-18.8553852,5251,20.135,0.001,19.202,0.001,-0.159,0.009,100.76,19.018,0.002,0.933,0,-999,-999,-999,-999,-999,-999,-999,0
1549.933,1663.834,180.4575074,-18.8562159,5241,25.685,0.072,24.443,0.066,-0.152,0.009,0.8075,24.259,0.066,1.242,0,-999,-999,-999,-999,-999,-999,-999,0
1543.004,1654.895,180.4577107,-18.8564642,5235,23.87,0.014,22.41,0.01,-0.151,0.008,5.2499,22.41,0.01,1.46,1,-999,-999,-999,-999,-999,-999,-999,0
1538.169,1614.702,180.4578526,-18.8575807,5193,25.766,0.076,24.768,0.087,-0.144,0.009,0.59849,24.584,0.087,0.998,0,-999,-999,-999,-999,-999,-999,-999,0
1535.178,1651.826,180.4579405,-18.8565495,5232,25.747,0.076,24.607,0.077,-0.149,0.009,0.6943,24.423,0.077,1.14,0,-999,-999,-999,-999,-999,-999,-999,0
1534.753,104.287,180.4579493,-18.8995367,1,25.01,0.056,24.024,0.065,-0.006,0.013,1.1871,23.84,0.065,0.986,0,-999,-999,-999,-999,-999,-999,-999,0
1526.546,1660.011,180.4581938,-18.8563222,5239,25.126,0.046,23.995,0.045,-0.151,0.009,1.2193,23.811,0.045,1.131,0,-999,-999,-999,-999,-999,-999,-999,0
1521.456,1666.213,180.4583433,-18.8561499,5243,24.307,0.022,23.285,0.023,-0.152,0.009,2.3452,23.101,0.023,1.022,0,-999,-999,-999,-999,-999,-999,-999,0
1519.906,1137.161,180.4583876,-18.8708458,2552,24.752,0.085,22.954,0.048,0.012,0.026,3.1817,22.954,0.048,1.798,1,-999,-999,-999,-999,-999,-999,-999,0
1516.892,713.147,180.4584751,-18.882624,580,24.641,0.029,23.67,0.033,-0.131,0.009,1.6453,23.486,0.033,0.971,0,-999,-999,-999,-999,-999,-999,-999,0
1516.852,1139.66,180.4584772,-18.8707764,2580,23.421,0.025,22.175,0.023,0.013,0.025,6.5175,21.991,0.023,1.246,0,-999,-999,-999,-999,-999,-999,-999,0
1516.15,1182.272,180.4584979,-18.8695927,2978,24.454,0.096,22.942,0.07,0.018,0.038,3.2177,22.942,0.07,1.512,1,-999,-999,-999,-999,-999,-999,-999,0
