1661.884,1126.911,180.4542197,-18.8711301,2472,25.143,0.057,24.171,0.068,0.016,0.019,1.6112,24.012,0.068,0.972,0,-999,-999,-999,-999,-999,-999,-999,0
1641.061,1146.577,180.454831,-18.8705839,2642,25.844,0.1,24.543,0.087,0.037,0.017,1.1447,24.543,0.087,1.301,1,-999,-999,-999,-999,-999,-999,-999,0
1638.754,1069.285,180.4548985,-18.8727309,1934,25.366,0.076,23.855,0.055,-0.013,0.02,2.1563,23.855,0.055,1.511,1,-999,-999,-999,-999,-999,-999,-999,0
1635.703,1070.675,180.4549881,-18.8726923,1954,24.778,0.045,23.851,0.057,-0.017,0.021,2.164,23.692,0.057,0.927,0,-999,-999,-999,-999,-999,-999,-999,0
1633.435,1103.827,180.4550547,-18.8717714,2260,24.697,0.043,23.354,0.036,0.01,0.021,3.4219,23.354,0.036,1.343,1,-999,-999,-999,-999,-999,-999,-999,0
1632.411,1106.706,180.4550848,-18.8716915,2294,25.175,0.063,23.426,0.037,0.013,0.02,3.2014,23.426,0.037,1.749,1,-999,-999,-999,-999,-999,-999,-999,0
1625.765,1136.322,180.45528,-18.8708688,2534,25.805,0.087,24.166,0.056,0.03,0.015,1.6189,24.166,0.056,1.639,1,-999,-999,-999,-999,-999,-999,-999,0
1603.829,539.875,180.4559223,-18.8874369,238,25.814,0.044,24.833,0.052,-0.089,0.008,0.87626,24.674,0.052,0.981,0,-999,-999,-999,-999,-999,-999,-999,0
1596.792,1069.383,180.4561303,-18.8727283,1933,24.43,0.037,23.58,0.05,-0.026,0.023,2.7782,23.421,0.05,0.85,0,-999,-999,-999,-999,-999,-999,-999,0
1583.783,520.698,180.4565108,-18.8879696,207,24.921,0.019,23.968,0.022,-0.079,0.007,1.9431,23.809,0.022,0.953,0,-999,-999,-999,-999,-999,-999,-999,0
1577.689,1031.866,180.456691,-18.8737705,1586,24.943,0.046,23.26,0.028,-0.055,0.018,3.7303,23.26,0.028,1.683,1,-999,-999,-999,-999,-999,-999,-999,0
1576.605,411.964,180.4567213,-18.89099,82,25.381,0.048,24.427,0.057,-0.028,0.012,1.273,24.268,0.057,0.954,0,-999,-999,-999,-999,-999,-999,-999,0
1576.374,1030.86,180.4567296,-18.8737985,1599,25.137,0.053,23.322,0.029,-0.055,0.017,3.5217,23.322,0.029,1.815,1,-999,-999,-999,-999,-999,-999,-999,0
1571.126,1094.112,180.4568839,-18.8720415,2173,24.792,0.049,23.275,0.036,0.01,0.022,3.6791,23.275,0.036,1.517,1,-999,-999,-999,-999,-999,-999,-999,0
1567.731,354.15,180.4569817,-18.892596,43,25.673,0.077,24.609,0.084,0.006,0.015,1.0768,24.45,0.084,1.064,0,-999,-999,-999,-999,-999,-999,-999,0
1565.371,1190.626,180.457053,-18.8693605,3058,25.496,0.096,23.992,0.072,-0.001,0.023,1.9009,23.992,0.072,1.504,1,-999,-999,-999,-999,-999,-999,-999,0
1560.946,504.8,180.4571812,-18.8884113,173,25.878,0.054,24.989,0.069,-0.067,0.009,0.75845,24.83,0.069,0.889,0,-999,-999,-999,-999,-999,-999,-999,0
1555.378,1042.122,180.457346,-18.8734857,1665,25.306,0.067,24.32,0.078,-0.03,0.019,1.4053,24.161,0.078,0.986,0,-999,-999,-999,-999,-999,-999,-999,0
1551.901,1693.741,180.4574497,-18.8553852,5251,20.697,0.001,19.684,0.001,-0.125,0.007,100.51,19.525,0.003,1.013,4,-999,-999,-999,-999,-999,-999,-999,0
1549.933,1663.834,180.4575074,-18.8562159,5241,25.81,0.037,24.559,0.033,-0.118,0.006,1.1271,24.4,0.033,1.251,0,-999,-999,-999,-999,-999,-999,-999,0
1548.588,1120.806,180.4575455,-18.8713,2425,25.159,0.081,24.016,0.082,0.027,0.026,1.8595,23.857,0.082,1.143,0,-999,-999,-999,-999,-999,-999,-999,0
1543.004,1654.895,180.4577107,-18.8564642,5235,23.93,0.007,22.487,0.005,-0.115,0.006,7.6036,22.487,0.005,1.443,1,-999,-999,-999,-999,-999,-999,-999,0
1540.217,1047.784,180.4577911,-18.8733284,1726,25.48,0.078,24.428,0.087,-0.011,0.019,1.2726,24.269,0.087,1.052,0,-999,-999,-999,-999,-999,-999,-999,0
1540.128,1073.264,180.4577938,-18.8726207,1977,25.015,0.06,24.155,0.08,0.017,0.022,1.6364,23.996,0.08,0.86,0,-999,-999,-999,-999,-999,-999,-999,0
1538.169,1614.702,180.4578526,-18.8575807,5193,25.923,0.045,24.973,0.054,-0.11,0.007,0.76988,24.814,0.054,0.95,0,-999,-999,-999,-999,-999,-999,-999,0
1535.178,1651.826,180.4579405,-18.8565495,5232,25.678,0.031,24.602,0.033,-0.114,0.006,1.0839,24.443,0.033,1.076,0,-999,-999,-999,-999,-999,-999,-999,0
1534.753,104.287,180.4579493,-18.8995367,1,25.203,0.026,24.228,0.03,-0.01,0.008,1.5297,24.069,0.03,0.975,0,-999,-999,-999,-999,-999,-999,-999,0
1527.491,1092.686,180.4581648,-18.8720812,2162,24.864,0.087,23.805,0.098,0.058,0.037,2.2573,23.646,0.098,1.059,0,-999,-999,-999,-999,-999,-999,-999,0
1526.546,1660.011,180.4581938,-18.8563222,5239,25.215,0.024,24.178,0.025,-0.116,0.007,1.6016,24.019,0.025,1.037,0,-999,-999,-999,-999,-999,-999,-999,0
1522.156,875.882,180.4583209,-18.8781035,934,25.659,0.054,24.151,0.04,-0.129,0.011,1.6416,24.151,0.04,1.508,1,-999,-999,-999,-999,-999,-999,-999,0
1521.456,1666.213,180.4583433,-18.8561499,5243,24.319,0.011,23.403,0.013,-0.117,0.007,3.2707,23.244,0.013,0.916,0,-999,-999,-999,-999,-999,-999,-999,0
