1076,23.456
1077,22.346
1080,22.002
1081,22.963
1082,23.525
1083,21.614
1086,23.458
1087,21.092
1092,23.951
1095,23.534
1101,22.171
1103,20.621
1108,22.782
1111,21.744
1114,20.551
1115,22.153
1116,21.89
1120,21.559
1123,22.117
1124,21.663
1125,22.461
1130,23.039
1131,22.857
1133,20.814
1134,21.961
1141,21.783
1143,19.083
1151,21.058
1156,22.704
1157,21.798
1162,20.787
1165,21.356
1169,21.013
1174,22.476
1175,21.986
1176,21.3
1185,24.229
1187,23.563
1188,21.44
1190,24.025
1191,23.298
1193,21.756
1194,22.558
1195,22.604
1196,21.885
1202,21.064
1215,21.137
1223,20.161
1230,23.38
1233,21.893
1235,21.559
1239,20.778
1255,21.324
1257,21.398
1263,20.681
1266,21.786
1267,22.118
1274,22.749
1277,22.776
1278,22.555
1281,23.508
1285,23.574
1286,19.394
1289,22.588
1297,20.099
1310,19.396
1311,22.718
1312,21.498
1318,20.359
1320,21.753
1321,21.585
1322,21.106
1334,21.273
1345,22.137
1346,21.665
1348,21.871
1351,18.997
1355,21.493
1356,20.876
1364,19.936
1366,23.026
1368,19.434
1371,19.492
1374,21.997
1380,22.976
1381,21.773
1382,22.456
1384,22.249
1388,21.642
1390,22.149
1392,21.863
1400,21.088
1403,22.726
1412,21.026
1415,21.461
1421,22.372
1427,22.057
1429,20.666
1433,23.844
1437,22.411
1444,21.409
1445,23.731
1447,20.297
1451,21.49
1454,20.119
1462,21.372
1469,22.267
1470,21.714
1490,20.67
1491,22.071
1492,22.393
1496,21.446
1499,23.144
1503,21.709
1508,22.921
1514,20.739
1517,21.039
1521,21.802
1523,19.368
1529,23.975
1530,21.498
1532,22.358
1540,21.755
1542,22.541
1544,21.129
1545,21.764
1548,22.435
1553,21.789
1554,22.07
1556,19.313
1561,20.828
1571,21.876
1580,21.828
1586,22.975
1587,22.623
1591,22.507
1597,22.835
1599,23.044
1609,23.272
1619,20.632
1622,22.405
1626,21.685
1630,21.915
1635,22.37
1640,22.541
1646,21.954
1648,22.421
1651,22.326
1661,21.579
1671,22.471
1672,19.737
1682,22.388
1685,22.717
1696,22.711
1697,22.033
1698,21.933
1699,22.131
1713,21.155
1729,20.845
1731,22.805
1742,22.283
1748,20.643
1750,19.407
1758,19.711
1759,20.206
1783,21.269
1788,22.235
1794,20.666
1796,21.557
1809,22.143
1811,22.006
1814,22.588
1819,21.746
1820,19.714
1824,21.863
1830,20.166
1835,22.435
1847,21.608
1849,20.251
1860,22.837
1872,19.925
1882,19.512
1890,22.711
1895,22.155
1917,20
1922,20.635
1923,19.908
1924,20.357
1933,22.875
1955,23.687
1958,19.94
1960,22.727
1965,23.64
1976,20.455
1978,22.221
1980,19.977
1990,20.887
1991,20.395
1992,20.044
2006,22.422
2014,22.149
2021,20.992
2022,19.613
2026,21.531
2031,20.777
2035,21.332
2040,22.161
2054,21.839
2055,20.006
2056,19.939
2059,20.522
2067,19.438
2071,21.83
2073,19.95
2081,22.936
2083,19.203
2087,21.938
2089,21.067
2093,21.191
2099,21.776
2106,20.821
2107,21.522
2112,20.978
2120,19.978
2121,21.792
2130,22.729
2132,20.043
2136,19.722
2143,21.473
2164,20.016
2171,19.165
2173,22.993
2176,21.817
2178,21.326
2186,20.291
2195,21.131
2199,19.741
2204,19.751
2207,20.063
2208,22.949
2217,19.986
2219,21.229
2222,19.657
2225,23.326
2226,21.435
2233,21.527
2234,19.993
2238,20.573
2242,20.384
2247,21.068
2252,22.773
2255,20.835
2256,19.845
2259,22.689
2260,23.313
2266,20.442
2269,19.763
2270,21.397
2277,22.415
2281,21.638
2284,20.971
2285,22.326
2292,20.048
2294,23.243
2295,21.588
2297,21.911
2298,21.707
2302,19.906
2306,19.245
2309,23.099
2326,22.05
2334,19.004
2338,19.141
2359,20.541
2360,21.127
2362,21.072
2363,19.127
2380,20.244
2398,21.403
2402,21.027
2407,21.171
2414,20.758
2434,21.213
2436,21.104
2446,21.881
2453,22.153
2468,21.428
2474,21.558
2476,21.884
2484,22.224
2507,22.277
2508,21.394
2513,23.068
2514,22.257
2516,20.322
2517,21.278
2520,22.819
2527,21.939
2528,20.488
2531,22.071
2532,20.899
2536,22.629
2541,21.051
2545,20.544
2552,22.954
2554,21.048
2557,20.702
2563,21.545
2565,21.435
2566,21.315
2567,21.551
2577,21.448
2580,21.991
2584,21.607
2586,20.491
2587,21.139
2591,21.904
2592,21.193
2596,21.402
2600,21.767
2601,21.872
2605,22.22
2609,20.986
2611,21.029
2615,21.549
2617,21.118
2625,20.741
2632,20.787
2639,21.915
2640,21.664
2644,22.573
2651,20.592
2666,21.457
2668,20.123
2681,19.294
2684,21.378
2701,21.539
2702,21.095
2710,19.565
2711,21.832
2716,22.274
2723,22.156
2737,20.569
2738,21.237
2743,21.587
2745,23.263
2751,21.212
2759,22.11
2815,21.542
2825,22.008
2829,21.861
2833,20.498
2837,22.235
2840,20.534
2843,20.662
2849,20.164
2850,20.81
2851,21.539
2861,21.726
2872,19.91
2875,21.214
2891,21.442
2893,20.757
2896,19.52
2898,21.553
2900,20.783
2907,18.75
2911,18.985
2931,19.375
2941,21.158
2949,23.417
2953,21.749
2955,20.639
2956,21.335
2972,22.017
2973,22.173
2974,21.262
2975,20.944
2978,22.942
2979,18.721
2985,21.373
2986,20.837
3001,21.403
3003,18.991
3005,21.124
3011,21.113
3017,22.855
3032,21.939
3040,20.565
3045,20.304
3046,21.498
3047,20.869
3049,21.398
3058,23.187
3067,22.161
3079,22.048
3132,20.283
3133,18.016
3137,21.196
3147,22.456
3150,20.05
3159,22.056
3182,20.784
3184,20.264
3190,20.854
3216,19.453
3221,22.255
3232,21.531
3233,21.549
3247,23.379
3249,21.897
3255,22.462
3256,22.856
3258,21.826
3263,20.606
3275,20.977
3279,21.186
3284,19.916
3289,21.331
3297,23.64
3309,21.913
3315,20.852
3324,22.837
3331,20.686
3332,22.612
3341,21.283
3354,21.788
3355,21.432
3373,21.636
3379,22.181
3390,22.308
3392,20.226
3394,21.559
3402,20.691
3414,20.225
3431,19.097
3433,21.603
3440,20.432
3441,21.441
3446,18.694
3448,22.049
3450,22.276
3452,22.391
3466,21.532
3467,20.843
3472,21.384
3473,21.178
3477,19.217
3479,19.798
3489,21.022
3494,21.856
3505,20.957
3510,20.271
3519,19.33
3523,20.613
3532,20.759
3534,19.905
3540,23.117
3545,20.207
3567,20.308
3576,18.61
3578,21.917
3594,18.852
3595,21.885
3642,21.811
3658,22.644
3675,22.562
3682,20.148
3690,22.047
3709,21.531
3720,20.652
3731,22.276
3740,21.028
3795,23.003
3798,22.564
3801,22.772
3819,21.11
3825,20.763
3831,20.989
3833,20.471
3835,21.029
3840,21.755
3843,21.545
3844,20.254
3853,22.363
3854,21.792
3864,21.86
3866,19.9
3874,22.641
3876,19.477
3880,21.523
3882,22.582
3884,21.581
3898,19.653
3899,21.785
3901,21.906
3910,21.248
3927,22.148
3930,22.208
3931,21.786
3935,21.808
3941,21.503
3944,20.818
3961,20.889
3964,21.511
3966,21.349
3970,22.708
3974,22.445
3981,20.416
3994,22.107
3995,22.522
4006,22.749
4008,22.474
4017,21.966
4018,22.763
4040,22.624
4045,21.964
4068,22.428
4069,22.6
4076,19.223
4077,21.522
4085,22.951
4091,22.358
4102,22.328
4104,20.372
4105,22.866
4118,22.531
4120,21.807
4121,20.187
4138,22.444
4142,22.812
4143,21.7
4146,23.147
4152,21.912
4164,22.566
4165,21.347
4166,21.963
4170,21.805
4172,21.417
4175,20.882
4182,19.968
4188,22.354
4189,20.683
4192,22.57
4193,21.012
4198,21.381
4206,21.764
4214,20.67
4217,20.942
4221,21.917
4233,21.94
4235,22.992
4264,17.655
4270,21.918
4281,22.547
4282,20.877
4289,23.468
4298,20.331
4323,22.402
4341,22.563
4343,21.72
4348,22.037
4352,22.974
4353,20.541
4356,22.054
4365,23.423
4374,21.233
4376,22.11
4381,22.995
4390,20.843
4393,21.634
4394,22.017
4396,22.435
4401,22.374
4402,23.133
4407,22.649
4409,21.333
4419,22.495
4420,22.158
4425,21.539
4432,22.028
4434,20.185
4442,23.448
4446,20.355
4453,21.316
4456,21.975
4459,22.32
4478,21.841
4479,19.702
4488,22.621
4489,22.59
4492,22.498
4493,20.586
4495,22.914
4500,22.772
4513,22.627
4519,22.959
4525,22.61
4526,22.568
4530,23.334
4540,21.902
4541,22.346
4549,21.6
4550,22.684
4554,21.91
4558,23.038
4559,22.447
4561,23.096
4562,21.216
4568,22.179
4570,22.275
4571,21.891
4593,21.914
4599,22.563
4607,21.647
4609,22.528
4610,21.398
4616,22.413
4618,22.168
4620,23.923
4628,20.995
4629,22.143
4634,20.914
4638,21.78
4646,22.992
4647,21.545
4654,20.917
4658,23.828
4665,20.191
4681,23.199
4695,22.679
4701,22.317
4702,23.026
4711,22.859
4715,22.58
4718,22.685
4721,22.578
4730,22.22
4731,21.877
4734,23.487
4736,22.18
4738,23.065
4741,20.919
4743,22.071
4745,21.412
4749,21.266
4752,23.105
4756,22.615
4758,21.88
4759,22.98
4766,21.823
4767,22.343
4770,22.237
4771,21.124
4773,22.13
4774,22.852
4778,22.823
4788,20.994
4791,20.768
4793,22.038
4813,22.114
4816,19.849
4818,21.926
4826,21.402
4834,21.616
4848,22.133
4858,23.179
4862,21.399
4869,22.69
4876,21.572
4877,21.957
4884,23.058
4887,22.848
4894,22.298
4899,22.203
4900,22.644
4901,23.174
4909,22.201
4927,24.177
4944,23.05
4953,21.744
4960,23.668
4961,23.151
4966,17.014
4967,21.577
4972,21.41
5017,22.769
5019,22.72
5020,22.449
5021,22.478
5023,22.04
5031,21.314
5035,23.697
5037,22.871
5039,23.239
5040,21.133
5047,21.452
5066,23.732
5068,22.398
5070,22.942
5082,22.714
5088,22.098
5090,22.572
5092,21.425
5095,20.877
5115,22.098
5127,21.359
5131,21.562
5132,22.794
5141,21.835
5143,21.527
5146,22.601
5147,22.308
5149,22.842
5157,23.53
5165,22.86
5166,22.115
5168,21.35
5175,22.005
5178,22.227
5186,21.825
5193,24.584
5206,22.536
5208,23.833
5211,23.364
5222,22.212
5223,22.714
5226,24.366
5227,21.545
5229,24.19
5231,23.953
5232,24.423
5233,23.427
5235,22.41
5238,24.515
5239,23.811
5241,24.259
5242,22.728
5243,23.101
5249,23.785
5251,19.018
5253,24.163
5254,23.82
5256,23.799
5257,23.277
5258,24.16
5259,24.087
5260,22.24
5261,23.086
5263,24.336
5265,24.146
5266,24.236
5267,24.491
5269,24.637
5270,23.085
5274,17.024
