1661.045,766.323,187.6946951,12.3827607,183,24.709,0.089,23.653,0.093,0.008,0.007,0.48731,23.474,0.093,1.056,0,-999,-999,-999,-999,-999,-999,-999,0
1434.083,1130.204,187.7011493,12.3928688,303,22.336,0.036,20.371,0.017,0.041,0.028,10.014,20.371,0.017,1.965,1,-999,-999,-999,-999,-999,-999,-999,0
1388.215,914.985,187.702454,12.3868906,236,24.317,0.08,23.324,0.09,0.018,0.01,0.66025,23.145,0.09,0.993,0,-999,-999,-999,-999,-999,-999,-999,0
1293.034,1075.94,187.7051608,12.3913616,282,21.658,0.018,20.488,0.017,0.077,0.024,8.9908,20.309,0.017,1.17,0,-999,-999,-999,-999,-999,-999,-999,0
1290.658,1465.332,187.7052281,12.4021781,406,24.782,0.09,23.758,0.098,0.009,0.007,0.44259,23.579,0.098,1.024,0,-999,-999,-999,-999,-999,-999,-999,0
1272.217,730.928,187.7057531,12.381778,165,24.741,0.085,23.387,0.068,0.01,0.007,0.62308,23.387,0.068,1.354,1,-999,-999,-999,-999,-999,-999,-999,0
1176.33,1474.595,187.7084797,12.4024354,411,24.578,0.073,22.921,0.045,0.009,0.007,0.95634,22.921,0.045,1.657,1,-999,-999,-999,-999,-999,-999,-999,0
1157.346,701.848,187.70902,12.3809703,151,24.753,0.087,23.626,0.085,0.01,0.007,0.49956,23.447,0.085,1.127,0,-999,-999,-999,-999,-999,-999,-999,0
1135.301,722.081,187.7096469,12.3815323,159,24.423,0.07,23.423,0.076,0.01,0.008,0.60255,23.244,0.076,1,0,-999,-999,-999,-999,-999,-999,-999,0
1051.765,1005.185,187.7120226,12.3893963,260,24.461,0.069,23.219,0.061,0.015,0.007,0.72699,23.04,0.061,1.242,0,-999,-999,-999,-999,-999,-999,-999,0
908.125,1694.121,187.716108,12.4085334,483,23.894,0.042,22.712,0.037,0.007,0.007,1.1596,22.533,0.037,1.182,0,-999,-999,-999,-999,-999,-999,-999,0
806.168,1337.224,187.7190076,12.3986195,360,24.849,0.093,23.476,0.074,0.007,0.007,0.57366,23.476,0.074,1.373,1,-999,-999,-999,-999,-999,-999,-999,0
779.29,1613.869,187.7197723,12.4063041,455,23.531,0.031,22.535,0.031,0.005,0.007,1.3647,22.356,0.031,0.996,0,-999,-999,-999,-999,-999,-999,-999,0
759.823,454.967,187.720325,12.3741124,46,24.913,0.092,23.34,0.061,0.005,0.006,0.65021,23.34,0.061,1.573,1,-999,-999,-999,-999,-999,-999,-999,0
627.138,511.721,187.7240984,12.3756887,54,24.837,0.087,23.474,0.069,0.005,0.006,0.5747,23.474,0.069,1.363,1,-999,-999,-999,-999,-999,-999,-999,0
438.888,968.422,187.7294528,12.3883746,249,24.686,0.079,23.481,0.071,0.005,0.007,0.57118,23.302,0.071,1.205,0,-999,-999,-999,-999,-999,-999,-999,0
